region	chr	midPos	Nsites
(283,450)(1067,1278)(1000,6000)	scaffold_663	3500	169	0.049332
(500,508)(1000,1008)(1000,6000)	scaffold_666	3500	10	0.049121
(679,954)(3074,3618)(1000,6000)	scaffold_667	3500	277	0.043906
(59,1780)(1256,5885)(1000,6000)	scaffold_67	3500	1723	0.049215
(222,1949)(2406,6304)(2000,7000)	scaffold_67	4500	1729	0.049229
(459,1992)(3118,7639)(3000,8000)	scaffold_67	5500	1535	0.049174
(1001,2324)(4000,8999)(4000,9000)	scaffold_67	6500	1325	0.049343
(1485,2822)(5136,9980)(5000,10000)	scaffold_67	7500	1339	0.049254
(1781,3038)(6057,10999)(6000,11000)	scaffold_67	8500	1259	0.049352
(1950,3532)(7597,11999)(7000,12000)	scaffold_67	9500	1584	0.049350
(1993,4100)(8032,12815)(8000,13000)	scaffold_67	10500	2109	0.049275
(2325,4228)(9000,13999)(9000,14000)	scaffold_67	11500	1905	0.049198
(2823,4607)(10001,14939)(10000,15000)	scaffold_67	12500	1786	0.049135
(3039,4909)(11000,15972)(11000,16000)	scaffold_67	13500	1872	0.049154
(414,495)(1065,1164)(1000,6000)	scaffold_670	3500	83	0.049121
(358,459)(1009,1110)(1000,6000)	scaffold_672	3500	103	0.049068
(294,427)(1048,1228)(1000,6000)	scaffold_673	3500	135	0.049495
(476,511)(1000,1035)(1000,6000)	scaffold_679	3500	37	0.049121
(182,2173)(1022,5991)(1000,6000)	scaffold_68	3500	1993	0.049369
(601,2731)(2000,6884)(2000,7000)	scaffold_68	4500	2132	0.048657
(1073,3295)(3095,7999)(3000,8000)	scaffold_68	5500	2224	0.048611
(1419,3953)(4000,8999)(4000,9000)	scaffold_68	6500	2536	0.048836
(1756,4432)(5251,9790)(5000,10000)	scaffold_68	7500	2678	0.048864
(2174,4707)(6012,10991)(6000,11000)	scaffold_68	8500	2535	0.048782
(2732,5081)(7081,11999)(7000,12000)	scaffold_68	9500	2351	0.049354
(3296,5351)(8000,12736)(8000,13000)	scaffold_68	10500	2057	0.049347
(3954,5683)(9000,13960)(9000,14000)	scaffold_68	11500	1731	0.049401
(511,524)(1164,1177)(1000,6000)	scaffold_680	3500	15	0.049132
(333,455)(1021,1143)(1000,6000)	scaffold_681	3500	124	0.049163
(454,515)(1185,1246)(1000,6000)	scaffold_682	3500	63	0.049121
(335,376)(1150,1191)(1000,6000)	scaffold_686	3500	43	0.049283
(395,484)(1019,1212)(1000,6000)	scaffold_687	3500	91	0.049630
(499,549)(1010,1060)(1000,6000)	scaffold_689	3500	52	0.049121
(326,1665)(1000,5894)(1000,6000)	scaffold_69	3500	1341	0.049237
(514,1856)(2052,6999)(2000,7000)	scaffold_69	4500	1344	0.049168
(712,2281)(3000,7964)(3000,8000)	scaffold_69	5500	1571	0.049229
(945,2867)(4002,8999)(4000,9000)	scaffold_69	6500	1924	0.049391
(1236,3577)(5000,9999)(5000,10000)	scaffold_69	7500	2343	0.049414
(1666,4115)(6225,10983)(6000,11000)	scaffold_69	8500	2451	0.049398
(1857,4314)(7000,11774)(7000,12000)	scaffold_69	9500	2459	0.049437
(2282,4498)(8099,12724)(8000,13000)	scaffold_69	10500	2218	0.049443
(2868,4540)(9000,13820)(9000,14000)	scaffold_69	11500	1674	0.049326
(330,351)(1115,1136)(1000,6000)	scaffold_690	3500	23	0.049121
(201,334)(1000,1152)(1000,6000)	scaffold_691	3500	135	0.049214
(459,522)(1124,1187)(1000,6000)	scaffold_692	3500	65	0.049121
(736,834)(2000,2098)(2000,7000)	scaffold_696	4500	100	0.049295
(500,530)(1036,1066)(1000,6000)	scaffold_697	3500	32	0.049121
(387,455)(1000,1068)(1000,6000)	scaffold_699	3500	70	0.049305
(167,911)(1241,5853)(1000,6000)	scaffold_70	3500	746	0.049272
(457,1117)(2000,6805)(2000,7000)	scaffold_70	4500	662	0.049180
(517,1942)(3119,7999)(3000,8000)	scaffold_70	5500	1427	0.049427
(709,2406)(5191,8741)(4000,9000)	scaffold_70	6500	1699	0.049398
(709,2522)(5191,9755)(5000,10000)	scaffold_70	7500	1815	0.049424
(912,2751)(6167,10820)(6000,11000)	scaffold_70	8500	1841	0.049420
(1118,3284)(7086,11999)(7000,12000)	scaffold_70	9500	2168	0.049538
(1943,3865)(8000,12999)(8000,13000)	scaffold_70	10500	1924	0.049601
(2407,4258)(9194,13984)(9000,14000)	scaffold_70	11500	1853	0.049575
(2523,4258)(10091,13984)(10000,15000)	scaffold_70	12500	1737	0.049560
(2752,4394)(11123,15950)(11000,16000)	scaffold_70	13500	1644	0.049542
(460,553)(1142,1235)(1000,6000)	scaffold_700	3500	95	0.049004
(303,404)(1000,1185)(1000,6000)	scaffold_702	3500	103	0.049448
(269,566)(1740,2314)(1000,6000)	scaffold_703	3500	299	0.049257
(462,561)(1067,1166)(1000,6000)	scaffold_704	3500	101	0.048585
(390,420)(1026,1056)(1000,6000)	scaffold_705	3500	32	0.049886
(374,457)(1000,1141)(1000,6000)	scaffold_706	3500	85	0.049131
(405,423)(1007,1025)(1000,6000)	scaffold_707	3500	20	0.049154
(405,490)(1007,1106)(1000,6000)	scaffold_709	3500	87	0.049653
(271,1452)(1000,5854)(1000,6000)	scaffold_71	3500	1183	0.049145
(461,1642)(3083,6973)(2000,7000)	scaffold_71	4500	1183	0.049160
(461,1897)(3083,7933)(3000,8000)	scaffold_71	5500	1438	0.049110
(1030,2241)(4792,8999)(4000,9000)	scaffold_71	6500	1213	0.049160
(1102,2793)(5140,9994)(5000,10000)	scaffold_71	7500	1693	0.049091
(1453,3502)(6208,10999)(6000,11000)	scaffold_71	8500	2051	0.048541
(1643,3528)(7135,11025)(7000,12000)	scaffold_71	9500	1887	0.048467
(1898,3820)(8122,12999)(8000,13000)	scaffold_71	10500	1924	0.048510
(2242,4315)(9000,13999)(9000,14000)	scaffold_71	11500	2075	0.048547
(2794,4611)(10044,14489)(10000,15000)	scaffold_71	12500	1819	0.047814
(3503,4611)(11000,14489)(11000,16000)	scaffold_71	13500	1110	0.048018
(3529,4958)(12574,16977)(12000,17000)	scaffold_71	14500	1431	0.048261
(3821,5381)(13005,17930)(13000,18000)	scaffold_71	15500	1562	0.048337
(479,590)(1000,1185)(1000,6000)	scaffold_710	3500	113	0.048795
(351,444)(1000,1093)(1000,6000)	scaffold_711	3500	95	0.049050
(353,481)(1022,1155)(1000,6000)	scaffold_713	3500	130	0.049210
(285,288)(1000,1003)(1000,6000)	scaffold_717	3500	5	0.049121
(332,469)(1000,1158)(1000,6000)	scaffold_718	3500	139	0.049461
(165,1625)(1000,5890)(1000,6000)	scaffold_72	3500	1462	0.049591
(464,1932)(2601,6864)(2000,7000)	scaffold_72	4500	1470	0.049583
(747,1932)(3110,6864)(3000,8000)	scaffold_72	5500	1187	0.049670
(994,2035)(4377,8697)(4000,9000)	scaffold_72	6500	1043	0.049645
(1351,2163)(5000,9999)(5000,10000)	scaffold_72	7500	814	0.049452
(1626,2830)(6165,10991)(6000,11000)	scaffold_72	8500	1206	0.049429
(1933,3157)(8442,11999)(7000,12000)	scaffold_72	9500	1226	0.049437
(1933,3615)(8442,12543)(8000,13000)	scaffold_72	10500	1684	0.049353
(2036,3861)(9123,13999)(9000,14000)	scaffold_72	11500	1827	0.049315
(235,329)(1073,1167)(1000,6000)	scaffold_721	3500	96	0.049005
(463,519)(1078,1134)(1000,6000)	scaffold_722	3500	58	0.048790
(392,430)(1000,1038)(1000,6000)	scaffold_724	3500	40	0.049274
(587,619)(1000,1032)(1000,6000)	scaffold_726	3500	34	0.049121
(499,523)(1023,1047)(1000,6000)	scaffold_728	3500	26	0.050609
(543,673)(1000,1149)(1000,6000)	scaffold_729	3500	132	0.049379
(561,3024)(4000,7422)(4000,9000)	scaffold_73	6500	2465	0.046909
(1376,3083)(5048,9335)(5000,10000)	scaffold_73	7500	1709	0.046837
(1777,3083)(6000,9335)(6000,11000)	scaffold_73	8500	1308	0.047291
(2777,3083)(7000,9335)(7000,12000)	scaffold_73	9500	308	0.045054
(3025,3083)(9277,9335)(8000,13000)	scaffold_73	10500	60	0.049121
(3025,3083)(9277,9335)(9000,14000)	scaffold_73	11500	60	0.049121
(3084,3541)(33482,33999)(29000,34000)	scaffold_73	31500	459	0.040556
(3084,3898)(33482,34426)(30000,35000)	scaffold_73	32500	816	0.044208
(3084,3898)(33482,34426)(31000,36000)	scaffold_73	33500	816	0.044208
(3084,3898)(33482,34426)(32000,37000)	scaffold_73	34500	816	0.044208
(3084,3898)(33482,34426)(33000,38000)	scaffold_73	35500	816	0.044208
(3542,4447)(34000,38999)(34000,39000)	scaffold_73	36500	907	0.047464
(3899,5376)(38326,39999)(35000,40000)	scaffold_73	37500	1479	0.048176
(3899,6376)(38326,40999)(36000,41000)	scaffold_73	38500	2479	0.047925
(3899,7376)(38326,41999)(37000,42000)	scaffold_73	39500	3479	0.047902
(3899,8376)(38326,42999)(38000,43000)	scaffold_73	40500	4479	0.047896
(4448,9019)(39000,43999)(39000,44000)	scaffold_73	41500	4573	0.048267
(5377,9303)(40000,44469)(40000,45000)	scaffold_73	42500	3928	0.048134
(6377,10010)(41000,45999)(41000,46000)	scaffold_73	43500	3635	0.048540
(389,432)(1000,1043)(1000,6000)	scaffold_731	3500	45	0.050074
(355,452)(1084,1181)(1000,6000)	scaffold_734	3500	99	0.049481
(337,411)(1011,1085)(1000,6000)	scaffold_736	3500	76	0.050310
(350,450)(1000,1147)(1000,6000)	scaffold_737	3500	102	0.048799
(32,1561)(1000,5712)(1000,6000)	scaffold_74	3500	1531	0.049117
(301,1983)(2000,6910)(2000,7000)	scaffold_74	4500	1684	0.049067
(587,2400)(3157,7999)(3000,8000)	scaffold_74	5500	1815	0.049067
(940,2979)(4002,8988)(4000,9000)	scaffold_74	6500	2041	0.049208
(1269,3352)(5196,9795)(5000,10000)	scaffold_74	7500	2085	0.049282
(1562,3546)(6013,10838)(6000,11000)	scaffold_74	8500	1986	0.049335
(1984,3756)(7134,11951)(7000,12000)	scaffold_74	9500	1774	0.049449
(2401,4018)(8000,12999)(8000,13000)	scaffold_74	10500	1619	0.049458
(382,444)(1062,1124)(1000,6000)	scaffold_741	3500	64	0.050369
(391,527)(1035,1171)(1000,6000)	scaffold_746	3500	138	0.049183
(350,449)(1040,1139)(1000,6000)	scaffold_747	3500	101	0.049163
(285,290)(1000,1005)(1000,6000)	scaffold_749	3500	7	0.049121
(251,1408)(1619,5999)(1000,6000)	scaffold_75	3500	1159	0.049236
(289,1904)(2058,6940)(2000,7000)	scaffold_75	4500	1617	0.049239
(426,2215)(3056,7999)(3000,8000)	scaffold_75	5500	1791	0.049305
(789,2526)(4089,8788)(4000,9000)	scaffold_75	6500	1739	0.049326
(936,2930)(5049,9873)(5000,10000)	scaffold_75	7500	1996	0.049303
(1409,3418)(6000,10936)(6000,11000)	scaffold_75	8500	2011	0.049296
(1905,3939)(7121,11968)(7000,12000)	scaffold_75	9500	2036	0.049294
(2216,4172)(8000,12999)(8000,13000)	scaffold_75	10500	1958	0.049246
(604,652)(1000,1048)(1000,6000)	scaffold_752	3500	50	0.048768
(179,234)(1048,1103)(1000,6000)	scaffold_756	3500	57	0.049280
(392,435)(1024,1067)(1000,6000)	scaffold_757	3500	45	0.049121
(281,427)(1000,1146)(1000,6000)	scaffold_758	3500	148	0.049351
(183,2137)(1009,5582)(1000,6000)	scaffold_76	3500	1956	0.049425
(935,2200)(2213,6902)(2000,7000)	scaffold_76	4500	1267	0.049389
(1016,2605)(3317,7962)(3000,8000)	scaffold_76	5500	1591	0.049604
(1284,2802)(4003,8990)(4000,9000)	scaffold_76	6500	1520	0.048635
(1915,3049)(5057,9999)(5000,10000)	scaffold_76	7500	1136	0.048529
(2138,3408)(6803,10875)(6000,11000)	scaffold_76	8500	1272	0.048534
(2201,3508)(7044,11949)(7000,12000)	scaffold_76	9500	1309	0.048644
(2606,3945)(8467,12980)(8000,13000)	scaffold_76	10500	1341	0.048431
(341,410)(1000,1069)(1000,6000)	scaffold_764	3500	71	0.049285
(528,589)(1000,1061)(1000,6000)	scaffold_766	3500	63	0.048952
(378,396)(1045,1063)(1000,6000)	scaffold_767	3500	20	0.050930
(411,497)(1000,1086)(1000,6000)	scaffold_769	3500	88	0.048988
(123,1558)(1000,5927)(1000,6000)	scaffold_77	3500	1437	0.049111
(534,2104)(2599,6999)(2000,7000)	scaffold_77	4500	1572	0.049110
(626,2392)(3003,7702)(3000,8000)	scaffold_77	5500	1768	0.049101
(805,2492)(4010,8305)(4000,9000)	scaffold_77	6500	1689	0.049057
(1250,2849)(5219,9893)(5000,10000)	scaffold_77	7500	1601	0.049231
(1559,3140)(6008,10718)(6000,11000)	scaffold_77	8500	1583	0.049281
(2105,3320)(7000,11999)(7000,12000)	scaffold_77	9500	1217	0.049264
(397,421)(1000,1024)(1000,6000)	scaffold_770	3500	26	0.049155
(402,494)(1020,1112)(1000,6000)	scaffold_772	3500	94	0.048916
(316,366)(1000,1050)(1000,6000)	scaffold_776	3500	52	0.048963
(218,1650)(1000,5703)(1000,6000)	scaffold_78	3500	1434	0.049263
(634,1950)(2665,6999)(2000,7000)	scaffold_78	4500	1318	0.049096
(853,2097)(3136,7261)(3000,8000)	scaffold_78	5500	1246	0.049200
(1098,2740)(4191,8999)(4000,9000)	scaffold_78	6500	1644	0.049339
(1553,2995)(5055,9990)(5000,10000)	scaffold_78	7500	1444	0.049264
(1651,3082)(6327,10431)(6000,11000)	scaffold_78	8500	1433	0.049257
(1951,3082)(7000,10431)(7000,12000)	scaffold_78	9500	1133	0.049364
(2098,3457)(8225,12999)(8000,13000)	scaffold_78	10500	1361	0.049238
(545,626)(1012,1093)(1000,6000)	scaffold_786	3500	83	0.049363
(449,2226)(1000,5722)(1000,6000)	scaffold_79	3500	1779	0.049080
(755,2663)(2003,6999)(2000,7000)	scaffold_79	4500	1910	0.049102
(1151,3125)(3139,7999)(3000,8000)	scaffold_79	5500	1976	0.048369
(1525,3707)(4041,8999)(4000,9000)	scaffold_79	6500	2184	0.048429
(2123,3875)(5619,9328)(5000,10000)	scaffold_79	7500	1754	0.048259
(2227,4037)(6040,10955)(6000,11000)	scaffold_79	8500	1812	0.048268
(2664,4155)(7000,11820)(7000,12000)	scaffold_79	9500	1493	0.048156
(3126,4306)(8000,12999)(8000,13000)	scaffold_79	10500	1182	0.049069
(319,1810)(1105,5911)(1000,6000)	scaffold_80	3500	1493	0.049210
(678,2271)(2111,6935)(2000,7000)	scaffold_80	4500	1595	0.049196
(1091,2446)(3129,7356)(3000,8000)	scaffold_80	5500	1357	0.049063
(1548,2715)(4000,8999)(4000,9000)	scaffold_80	6500	1169	0.049068
(1610,3296)(5399,9973)(5000,10000)	scaffold_80	7500	1688	0.049129
(1811,3476)(6131,10984)(6000,11000)	scaffold_80	8500	1667	0.049201
(2272,3835)(7008,11999)(7000,12000)	scaffold_80	9500	1565	0.049367
(391,458)(1000,1067)(1000,6000)	scaffold_800	3500	69	0.049333
(450,497)(1005,1052)(1000,6000)	scaffold_805	3500	49	0.049121
(367,2782)(1000,5999)(1000,6000)	scaffold_81	3500	2417	0.049274
(859,3251)(2053,6999)(2000,7000)	scaffold_81	4500	2394	0.049296
(1387,3482)(3028,7877)(3000,8000)	scaffold_81	5500	2097	0.049408
(1895,3811)(4047,8999)(4000,9000)	scaffold_81	6500	1918	0.049397
(2427,4010)(5000,9955)(5000,10000)	scaffold_81	7500	1585	0.049379
(2783,4192)(6000,10768)(6000,11000)	scaffold_81	8500	1411	0.049426
(293,357)(1000,1064)(1000,6000)	scaffold_810	3500	66	0.049111
(386,2581)(1000,4184)(1000,6000)	scaffold_82	3500	2197	0.048539
(1113,2853)(2049,6999)(2000,7000)	scaffold_82	4500	1742	0.048376
(1555,3615)(3000,7999)(3000,8000)	scaffold_82	5500	2062	0.048416
(2474,3931)(4000,8542)(4000,9000)	scaffold_82	6500	1459	0.049110
(2582,3931)(6530,8542)(5000,10000)	scaffold_82	7500	1351	0.049020
(2582,3931)(6530,8542)(6000,11000)	scaffold_82	8500	1351	0.049020
(2854,4474)(7000,11896)(7000,12000)	scaffold_82	9500	1622	0.049149
(3616,4872)(8000,12999)(8000,13000)	scaffold_82	10500	1258	0.048178
(3932,5555)(11063,13999)(9000,14000)	scaffold_82	11500	1625	0.048415
(3932,5593)(11063,14037)(10000,15000)	scaffold_82	12500	1663	0.048430
(3932,5593)(11063,14037)(11000,16000)	scaffold_82	13500	1663	0.048430
(4475,5765)(12013,16739)(12000,17000)	scaffold_82	14500	1292	0.048095
(4873,5765)(13000,16739)(13000,18000)	scaffold_82	15500	894	0.049205
(5556,5765)(14000,16739)(14000,19000)	scaffold_82	16500	211	0.049289
(470,520)(1000,1050)(1000,6000)	scaffold_829	3500	52	0.048987
(473,659)(6607,6999)(2000,7000)	scaffold_830	4500	188	0.049132
(225,670)(1164,5224)(1000,6000)	scaffold_832	3500	447	0.047080
(427,427)(1000,1000)(1000,6000)	scaffold_833	3500	2	0.049230
(997,5996)(1000,5999)(1000,6000)	scaffold_84	3500	5001	0.047564
(1997,6996)(2000,6999)(2000,7000)	scaffold_84	4500	5001	0.047484
(2997,7996)(3000,7999)(3000,8000)	scaffold_84	5500	5001	0.048387
(3997,8996)(4000,8999)(4000,9000)	scaffold_84	6500	5001	0.048291
(4997,9996)(5000,9999)(5000,10000)	scaffold_84	7500	5001	0.048347
(5997,10922)(6000,10925)(6000,11000)	scaffold_84	8500	4927	0.049054
(6997,10922)(7000,10925)(7000,12000)	scaffold_84	9500	3927	0.049198
(7997,10922)(8000,10925)(8000,13000)	scaffold_84	10500	2927	0.049180
(8997,10922)(9000,10925)(9000,14000)	scaffold_84	11500	1927	0.049534
(9997,10922)(10000,10925)(10000,15000)	scaffold_84	12500	927	0.048831
(10923,10980)(140942,140999)(136000,141000)	scaffold_84	138500	59	0.050206
(10923,11970)(140942,141999)(137000,142000)	scaffold_84	139500	1049	0.045331
(515,544)(1000,1029)(1000,6000)	scaffold_843	3500	31	0.049121
(532,545)(1000,1013)(1000,6000)	scaffold_845	3500	15	0.051327
(881,1386)(1000,1627)(1000,6000)	scaffold_85	3500	507	0.049410
(1387,1652)(23561,23999)(19000,24000)	scaffold_85	21500	267	0.049626
(1387,2651)(23561,24999)(20000,25000)	scaffold_85	22500	1266	0.048333
(1387,3579)(23561,25999)(21000,26000)	scaffold_85	23500	2194	0.047442
(1387,4019)(23561,26999)(22000,27000)	scaffold_85	24500	2634	0.047775
(1387,4841)(23561,27999)(23000,28000)	scaffold_85	25500	3456	0.048170
(1653,5675)(24000,28999)(24000,29000)	scaffold_85	26500	4024	0.048294
(2652,5879)(25000,29210)(25000,30000)	scaffold_85	27500	3229	0.048454
(3580,5906)(26000,30999)(26000,31000)	scaffold_85	28500	2328	0.049442
(4020,6652)(27000,31876)(27000,32000)	scaffold_85	29500	2634	0.048828
(4842,7108)(28000,32999)(28000,33000)	scaffold_85	30500	2268	0.047498
(5676,8017)(29000,33999)(29000,34000)	scaffold_85	31500	2343	0.047551
(5880,8397)(30973,34492)(30000,35000)	scaffold_85	32500	2519	0.047684
(5907,8841)(31000,35993)(31000,36000)	scaffold_85	33500	2936	0.047818
(237,2657)(1171,5875)(1000,6000)	scaffold_86	3500	2422	0.049377
(660,3010)(2000,6925)(2000,7000)	scaffold_86	4500	2352	0.049262
(903,3010)(3000,6925)(3000,8000)	scaffold_86	5500	2109	0.049278
(1511,3010)(4286,6925)(4000,9000)	scaffold_86	6500	1501	0.049140
(1969,3506)(5090,9999)(5000,10000)	scaffold_86	7500	1539	0.049181
(2658,3956)(6125,10850)(6000,11000)	scaffold_86	8500	1300	0.049031
(3011,3956)(9280,10850)(7000,12000)	scaffold_86	9500	947	0.049181
(3011,3980)(9280,12821)(8000,13000)	scaffold_86	10500	971	0.049181
(233,1513)(1000,5881)(1000,6000)	scaffold_87	3500	1282	0.049304
(610,1887)(2084,6633)(2000,7000)	scaffold_87	4500	1279	0.049274
(881,2249)(3144,7999)(3000,8000)	scaffold_87	5500	1370	0.049161
(1100,2291)(4137,8400)(4000,9000)	scaffold_87	6500	1193	0.049183
(1346,2831)(5187,9973)(5000,10000)	scaffold_87	7500	1487	0.049153
(1514,3268)(6057,10999)(6000,11000)	scaffold_87	8500	1756	0.049203
(430,455)(1000,1025)(1000,6000)	scaffold_870	3500	27	0.049121
(543,573)(1000,1030)(1000,6000)	scaffold_874	3500	32	0.049131
(686,4132)(1000,5231)(1000,6000)	scaffold_88	3500	3448	0.049814
(1459,4132)(2001,5231)(2000,7000)	scaffold_88	4500	2675	0.049986
(2445,4132)(3000,5231)(3000,8000)	scaffold_88	5500	1689	0.050283
(3175,4132)(4000,5231)(4000,9000)	scaffold_88	6500	959	0.049273
(3956,4132)(5000,5231)(5000,10000)	scaffold_88	7500	178	0.049169
(4133,4450)(33286,33993)(29000,34000)	scaffold_88	31500	319	0.049088
(4133,4572)(33286,34280)(30000,35000)	scaffold_88	32500	441	0.049126
(4133,5147)(33286,35999)(31000,36000)	scaffold_88	33500	1016	0.049285
(4133,6135)(33286,36999)(32000,37000)	scaffold_88	34500	2004	0.049269
(4133,7083)(33286,37999)(33000,38000)	scaffold_88	35500	2952	0.049453
(4451,8083)(34145,38999)(34000,39000)	scaffold_88	36500	3634	0.049469
(4573,9003)(35395,39999)(35000,40000)	scaffold_88	37500	4432	0.049490
(387,409)(1000,1022)(1000,6000)	scaffold_880	3500	24	0.049121
(469,470)(1000,1001)(1000,6000)	scaffold_882	3500	3	0.049121
(283,1577)(1195,5999)(1000,6000)	scaffold_89	3500	1296	0.049124
(357,2088)(2680,6947)(2000,7000)	scaffold_89	4500	1733	0.049084
(414,2615)(3114,7999)(3000,8000)	scaffold_89	5500	2203	0.049120
(947,2969)(4000,8967)(4000,9000)	scaffold_89	6500	2024	0.049103
(1307,3317)(5262,9999)(5000,10000)	scaffold_89	7500	2012	0.049147
(1578,3727)(6000,10845)(6000,11000)	scaffold_89	8500	2151	0.049208
(2089,3974)(7007,11986)(7000,12000)	scaffold_89	9500	1887	0.049343
(323,323)(1000,1000)(1000,6000)	scaffold_891	3500	2	0.049121
(443,2626)(1000,4742)(1000,6000)	scaffold_90	3500	2185	0.049282
(755,2775)(2000,6764)(2000,7000)	scaffold_90	4500	2022	0.049229
(1450,2775)(3086,6764)(3000,8000)	scaffold_90	5500	1327	0.049089
(1976,2851)(4000,8504)(4000,9000)	scaffold_90	6500	877	0.049029
(2627,3277)(6310,9999)(5000,10000)	scaffold_90	7500	652	0.049335
(2627,3707)(6310,10998)(6000,11000)	scaffold_90	8500	1082	0.049201
(2776,4298)(8017,11987)(7000,12000)	scaffold_90	9500	1524	0.049267
(2776,4520)(8017,12999)(8000,13000)	scaffold_90	10500	1746	0.049258
(236,2406)(1040,5475)(1000,6000)	scaffold_91	3500	2172	0.049268
(889,2669)(2000,6734)(2000,7000)	scaffold_91	4500	1782	0.049461
(1466,2669)(3029,6734)(3000,8000)	scaffold_91	5500	1205	0.049476
(1925,2921)(4082,8997)(4000,9000)	scaffold_91	6500	998	0.049470
(2260,3279)(5167,9956)(5000,10000)	scaffold_91	7500	1021	0.049387
(2407,3623)(6010,10999)(6000,11000)	scaffold_91	8500	1218	0.049331
(2670,3794)(8483,11697)(7000,12000)	scaffold_91	9500	1126	0.049117
(560,2526)(1000,5844)(1000,6000)	scaffold_92	3500	1968	0.049181
(932,2767)(2131,6876)(2000,7000)	scaffold_92	4500	1837	0.049205
(1420,2923)(3264,7334)(3000,8000)	scaffold_92	5500	1505	0.049194
(1838,3070)(4000,8999)(4000,9000)	scaffold_92	6500	1234	0.049088
(2184,3275)(5001,9971)(5000,10000)	scaffold_92	7500	1093	0.049244
(2527,3592)(6009,10876)(6000,11000)	scaffold_92	8500	1067	0.049280
(200,598)(3200,3726)(1000,6000)	scaffold_926	3500	400	0.043231
(210,1898)(1007,5766)(1000,6000)	scaffold_93	3500	1690	0.049308
(616,2609)(2142,6953)(2000,7000)	scaffold_93	4500	1995	0.049460
(783,2609)(3095,6953)(3000,8000)	scaffold_93	5500	1828	0.049441
(1239,2609)(4000,6953)(4000,9000)	scaffold_93	6500	1372	0.049531
(1504,3015)(5014,9999)(5000,10000)	scaffold_93	7500	1513	0.049494
(1899,3437)(6023,10856)(6000,11000)	scaffold_93	8500	1540	0.049599
(2610,3684)(9125,11774)(7000,12000)	scaffold_93	9500	1076	0.049379
(116,1451)(1099,5999)(1000,6000)	scaffold_94	3500	1337	0.049150
(135,1766)(2636,6999)(2000,7000)	scaffold_94	4500	1633	0.049145
(269,2013)(3000,7830)(3000,8000)	scaffold_94	5500	1746	0.049181
(549,2477)(4055,8975)(4000,9000)	scaffold_94	6500	1930	0.049184
(1141,3035)(5000,9999)(5000,10000)	scaffold_94	7500	1896	0.049196
(1452,3273)(6000,10999)(6000,11000)	scaffold_94	8500	1823	0.049192
(243,1690)(1060,5648)(1000,6000)	scaffold_96	3500	1449	0.049540
(753,1903)(2000,6645)(2000,7000)	scaffold_96	4500	1152	0.049544
(1065,2140)(3365,7999)(3000,8000)	scaffold_96	5500	1077	0.049638
(1144,2625)(4261,8991)(4000,9000)	scaffold_96	6500	1483	0.049621
